,Characteristic.Name,SAMPLE_DATE,Depth,Result.Value,Result.Unit,SITE_PWL_ID,SITE_HISTORY_ID
97622,PH,6/18/2013,17.39,7.47,pH units,1306-0037,sturgeon_pool
97623,PH,8/12/2019,10.188,7.24,pH units,1306-0037,sturgeon_pool
97624,PH,9/7/2012,6.08,7.43,pH units,1306-0037,sturgeon_pool
97625,PH,9/11/2013,10.99,7.01,pH units,1306-0037,sturgeon_pool
97626,PH,9/11/2013,2.96,7.37,pH units,1306-0037,sturgeon_pool
97627,PH,7/22/2019,12.783,7.22,pH units,1306-0037,sturgeon_pool
97628,PH,8/13/2013,,7.583333333,pH units,1306-0037,sturgeon_pool
97629,PH,8/12/2019,7.012,7.36,pH units,1306-0037,sturgeon_pool
97630,PH,8/12/2019,1.374,7.57,pH units,1306-0037,sturgeon_pool
97631,PH,6/18/2013,2.01,7.77,pH units,1306-0037,sturgeon_pool
97632,PH,8/13/2013,10,7.45,pH units,1306-0037,sturgeon_pool
97633,PH,8/13/2013,6,7.49,pH units,1306-0037,sturgeon_pool
97634,PH,7/22/2019,13.633,7.12,pH units,1306-0037,sturgeon_pool
97635,PH,8/12/2019,13.708,7.02,pH units,1306-0037,sturgeon_pool
97636,PH,8/12/2019,12.053,7.08,pH units,1306-0037,sturgeon_pool
97637,PH,7/22/2019,4.501,8.22,pH units,1306-0037,sturgeon_pool
97638,PH,8/13/2013,4,7.48,pH units,1306-0037,sturgeon_pool
97639,PH,9/7/2012,10.23,7.36,pH units,1306-0037,sturgeon_pool
97640,PH,7/22/2019,9.047,7.69,pH units,1306-0037,sturgeon_pool
97641,PH,8/12/2019,12.958,7.07,pH units,1306-0037,sturgeon_pool
97642,PH,8/12/2019,12.942,7.05,pH units,1306-0037,sturgeon_pool
97643,PH,7/16/2013,2.09,8.17,pH units,1306-0037,sturgeon_pool
97644,PH,7/22/2019,3.498,8.11,pH units,1306-0037,sturgeon_pool
97645,PH,7/22/2019,8.155,7.89,pH units,1306-0037,sturgeon_pool
97646,PH,8/13/2013,18,7.28,pH units,1306-0037,sturgeon_pool
97647,PH,9/7/2012,7.1,7.42,pH units,1306-0037,sturgeon_pool
97648,PH,7/22/2019,12.756,7.14,pH units,1306-0037,sturgeon_pool
97649,PH,7/16/2013,20,7.03,pH units,1306-0037,sturgeon_pool
97650,PH,7/22/2019,11.857,7.3,pH units,1306-0037,sturgeon_pool
97651,PH,6/18/2013,3.99,7.76,pH units,1306-0037,sturgeon_pool
97652,PH,7/22/2019,1.053,8.91,pH units,1306-0037,sturgeon_pool
97653,PH,9/11/2013,13.03,7.04,pH units,1306-0037,sturgeon_pool
97654,PH,8/13/2013,22,7.21,pH units,1306-0037,sturgeon_pool
97655,PH,9/7/2012,0.99,7.96,pH units,1306-0037,sturgeon_pool
97656,PH,8/13/2013,20,7.2,pH units,1306-0037,sturgeon_pool
97657,PH,8/13/2013,8,7.46,pH units,1306-0037,sturgeon_pool
97658,PH,7/22/2019,2.505,8.5,pH units,1306-0037,sturgeon_pool
97659,PH,9/7/2012,,7.78,pH units,1306-0037,sturgeon_pool
97237,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,15.24,123,mV,1306-0037,sturgeon_pool
97238,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,6.08,353,mV,1306-0037,sturgeon_pool
97239,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,14.04,207,mV,1306-0037,sturgeon_pool
97240,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,0.23,342,mV,1306-0037,sturgeon_pool
97241,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,11.17,357,mV,1306-0037,sturgeon_pool
97242,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,8.18,354,mV,1306-0037,sturgeon_pool
97243,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,0.99,343,mV,1306-0037,sturgeon_pool
97244,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,5.12,353,mV,1306-0037,sturgeon_pool
97245,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,1.89,352,mV,1306-0037,sturgeon_pool
97246,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,17.13,74,mV,1306-0037,sturgeon_pool
97247,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,9.09,354,mV,1306-0037,sturgeon_pool
97248,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,12.31,357,mV,1306-0037,sturgeon_pool
97249,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,13.41,347,mV,1306-0037,sturgeon_pool
97250,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,16.37,92,mV,1306-0037,sturgeon_pool
97251,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,10.23,356,mV,1306-0037,sturgeon_pool
97252,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,3.35,352,mV,1306-0037,sturgeon_pool
97253,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,13.699,182,mV,1306-0037,sturgeon_pool
97254,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,11.864,202.4,mV,1306-0037,sturgeon_pool
97255,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,14.335,145.1,mV,1306-0037,sturgeon_pool
97256,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,12.783,194.7,mV,1306-0037,sturgeon_pool
97257,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,13.788,138.6,mV,1306-0037,sturgeon_pool
97258,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,7.946,158.2,mV,1306-0037,sturgeon_pool
97259,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,13.35,383,mV,1306-0037,sturgeon_pool
97260,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,12.5,383,mV,1306-0037,sturgeon_pool
97261,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,14.54,384,mV,1306-0037,sturgeon_pool
97262,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,15.48,385,mV,1306-0037,sturgeon_pool
97263,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,2,372,mV,1306-0037,sturgeon_pool
97264,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,7.03,374,mV,1306-0037,sturgeon_pool
97265,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,2.01,372,mV,1306-0037,sturgeon_pool
97266,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,8.12,375,mV,1306-0037,sturgeon_pool
97267,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,10.77,382,mV,1306-0037,sturgeon_pool
97268,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,17.39,383,mV,1306-0037,sturgeon_pool
97269,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,9.81,380,mV,1306-0037,sturgeon_pool
97270,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,11.4,383,mV,1306-0037,sturgeon_pool
97271,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,16.38,385,mV,1306-0037,sturgeon_pool
97272,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,4.96,374,mV,1306-0037,sturgeon_pool
97273,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,3.99,374,mV,1306-0037,sturgeon_pool
97274,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,0.28,374,mV,1306-0037,sturgeon_pool
97275,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,3,373,mV,1306-0037,sturgeon_pool
97276,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,0.37,371,mV,1306-0037,sturgeon_pool
97277,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,11.38,382,mV,1306-0037,sturgeon_pool
97278,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,1.13,372,mV,1306-0037,sturgeon_pool
97279,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,18.97,297,mV,1306-0037,sturgeon_pool
97280,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,13.97,382,mV,1306-0037,sturgeon_pool
97281,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,16.96,368,mV,1306-0037,sturgeon_pool
97282,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,10,359,mV,1306-0037,sturgeon_pool
97283,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,2.09,342,mV,1306-0037,sturgeon_pool
97284,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,20,247,mV,1306-0037,sturgeon_pool
97285,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,12.01,375,mV,1306-0037,sturgeon_pool
97286,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,8,357,mV,1306-0037,sturgeon_pool
97287,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,5.07,357,mV,1306-0037,sturgeon_pool
97288,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,9.02,359,mV,1306-0037,sturgeon_pool
97289,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,11,362,mV,1306-0037,sturgeon_pool
97290,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,1.03,340,mV,1306-0037,sturgeon_pool
97291,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,18.07,330,mV,1306-0037,sturgeon_pool
97292,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,4.01,355,mV,1306-0037,sturgeon_pool
97293,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,16.08,384,mV,1306-0037,sturgeon_pool
97294,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,14.97,383,mV,1306-0037,sturgeon_pool
97295,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,5.92,355,mV,1306-0037,sturgeon_pool
97296,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,7.02,356,mV,1306-0037,sturgeon_pool
97297,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,13.06,380,mV,1306-0037,sturgeon_pool
97298,OXIDATION REDUCTION POTENTIAL (ORP),7/16/2013,3.01,352,mV,1306-0037,sturgeon_pool
97299,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,13,377,mV,1306-0037,sturgeon_pool
97300,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,9,376,mV,1306-0037,sturgeon_pool
97301,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,18,384,mV,1306-0037,sturgeon_pool
97302,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,5,375,mV,1306-0037,sturgeon_pool
97303,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,22,393,mV,1306-0037,sturgeon_pool
97304,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,14,378,mV,1306-0037,sturgeon_pool
97305,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,7,376,mV,1306-0037,sturgeon_pool
97306,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,6,375,mV,1306-0037,sturgeon_pool
97307,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,20,386,mV,1306-0037,sturgeon_pool
97308,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,12,377,mV,1306-0037,sturgeon_pool
97309,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,2,373,mV,1306-0037,sturgeon_pool
97310,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,3,374,mV,1306-0037,sturgeon_pool
97311,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,8,376,mV,1306-0037,sturgeon_pool
97312,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,11,377,mV,1306-0037,sturgeon_pool
97313,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,0,371,mV,1306-0037,sturgeon_pool
97314,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,19,384,mV,1306-0037,sturgeon_pool
97315,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,4,374,mV,1306-0037,sturgeon_pool
97316,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,16,381,mV,1306-0037,sturgeon_pool
97317,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,21,386,mV,1306-0037,sturgeon_pool
97318,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,1,373,mV,1306-0037,sturgeon_pool
97319,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,17,383,mV,1306-0037,sturgeon_pool
97320,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,15,378,mV,1306-0037,sturgeon_pool
97321,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,17.04,367,mV,1306-0037,sturgeon_pool
97322,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,2.96,355,mV,1306-0037,sturgeon_pool
97323,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,13.03,367,mV,1306-0037,sturgeon_pool
97324,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,16.02,366,mV,1306-0037,sturgeon_pool
97325,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,6.98,369,mV,1306-0037,sturgeon_pool
97326,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,10.99,367,mV,1306-0037,sturgeon_pool
97327,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,0.07,351,mV,1306-0037,sturgeon_pool
97328,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,14.03,368,mV,1306-0037,sturgeon_pool
97329,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,8,369,mV,1306-0037,sturgeon_pool
97330,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,2.05,354,mV,1306-0037,sturgeon_pool
97331,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,4.05,358,mV,1306-0037,sturgeon_pool
97332,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,10.03,368,mV,1306-0037,sturgeon_pool
97333,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,9.03,366,mV,1306-0037,sturgeon_pool
97334,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,0.98,352,mV,1306-0037,sturgeon_pool
97335,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,12,367,mV,1306-0037,sturgeon_pool
97336,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,6.01,368,mV,1306-0037,sturgeon_pool
97337,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,9.078,257.8,mV,1306-0037,sturgeon_pool
97338,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,1.053,245.2,mV,1306-0037,sturgeon_pool
97339,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,11.857,200.5,mV,1306-0037,sturgeon_pool
97340,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,8.155,254.6,mV,1306-0037,sturgeon_pool
97341,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,3.498,249.1,mV,1306-0037,sturgeon_pool
97342,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,14.435,160.7,mV,1306-0037,sturgeon_pool
97343,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,4.501,254,mV,1306-0037,sturgeon_pool
97344,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,12.764,189.7,mV,1306-0037,sturgeon_pool
97345,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,10.075,258.9,mV,1306-0037,sturgeon_pool
97346,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,9.052,256.8,mV,1306-0037,sturgeon_pool
97347,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,3.495,252.6,mV,1306-0037,sturgeon_pool
97348,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,8.153,255.5,mV,1306-0037,sturgeon_pool
97349,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.148,261.3,mV,1306-0037,sturgeon_pool
97350,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,13.867,133.2,mV,1306-0037,sturgeon_pool
97351,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,0.975,254.6,mV,1306-0037,sturgeon_pool
97352,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,10.959,259.6,mV,1306-0037,sturgeon_pool
97353,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,9.058,258.7,mV,1306-0037,sturgeon_pool
97354,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.026,260.8,mV,1306-0037,sturgeon_pool
97355,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,9.06,258.7,mV,1306-0037,sturgeon_pool
97356,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,7.884,257.3,mV,1306-0037,sturgeon_pool
97357,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.961,259.9,mV,1306-0037,sturgeon_pool
97358,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.053,261,mV,1306-0037,sturgeon_pool
97359,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.928,170.1,mV,1306-0037,sturgeon_pool
97360,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.935,188.3,mV,1306-0037,sturgeon_pool
97361,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.945,214.2,mV,1306-0037,sturgeon_pool
97362,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.793,254.7,mV,1306-0037,sturgeon_pool
97363,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,-0.034,255,mV,1306-0037,sturgeon_pool
97364,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,-0.031,255.2,mV,1306-0037,sturgeon_pool
97365,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,4.017,255.2,mV,1306-0037,sturgeon_pool
97366,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,11.95,260.5,mV,1306-0037,sturgeon_pool
97367,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.158,261.7,mV,1306-0037,sturgeon_pool
97368,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,5.134,255.8,mV,1306-0037,sturgeon_pool
97369,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,6.076,256.8,mV,1306-0037,sturgeon_pool
97370,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.473,254.9,mV,1306-0037,sturgeon_pool
97371,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.529,254.9,mV,1306-0037,sturgeon_pool
97372,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,7.974,257.6,mV,1306-0037,sturgeon_pool
97373,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,6.353,256.3,mV,1306-0037,sturgeon_pool
97374,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,4.024,255.3,mV,1306-0037,sturgeon_pool
97375,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,2.857,254.8,mV,1306-0037,sturgeon_pool
97376,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,5.09,255.4,mV,1306-0037,sturgeon_pool
97377,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,-0.023,255.6,mV,1306-0037,sturgeon_pool
97378,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,10.143,259.5,mV,1306-0037,sturgeon_pool
97379,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,11.018,260.1,mV,1306-0037,sturgeon_pool
97380,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,13.647,155.7,mV,1306-0037,sturgeon_pool
97381,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,9.37,159,mV,1306-0037,sturgeon_pool
97382,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,9.813,160.1,mV,1306-0037,sturgeon_pool
97383,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,14.357,163.1,mV,1306-0037,sturgeon_pool
97384,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,2.862,155.1,mV,1306-0037,sturgeon_pool
97385,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,0.784,153.7,mV,1306-0037,sturgeon_pool
97386,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,4.261,156.3,mV,1306-0037,sturgeon_pool
97387,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,10.991,259.9,mV,1306-0037,sturgeon_pool
97388,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,-0.141,245,mV,1306-0037,sturgeon_pool
97389,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,12.792,197.9,mV,1306-0037,sturgeon_pool
97390,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,9.05,258.6,mV,1306-0037,sturgeon_pool
97391,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,6.284,253.1,mV,1306-0037,sturgeon_pool
97392,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,14.287,128.2,mV,1306-0037,sturgeon_pool
97393,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.133,254.6,mV,1306-0037,sturgeon_pool
97394,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,7.046,257.1,mV,1306-0037,sturgeon_pool
97395,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,6.203,256.7,mV,1306-0037,sturgeon_pool
97396,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.95,232.5,mV,1306-0037,sturgeon_pool
97397,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.279,254.6,mV,1306-0037,sturgeon_pool
97398,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.374,254.7,mV,1306-0037,sturgeon_pool
97399,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,9.055,258.3,mV,1306-0037,sturgeon_pool
97400,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,6.203,157.3,mV,1306-0037,sturgeon_pool
97401,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,8.196,256.1,mV,1306-0037,sturgeon_pool
97402,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,-0.139,245.1,mV,1306-0037,sturgeon_pool
97403,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,2.505,246.3,mV,1306-0037,sturgeon_pool
97404,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,10.05,258.9,mV,1306-0037,sturgeon_pool
97405,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,12.756,188,mV,1306-0037,sturgeon_pool
97406,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,5.395,253.5,mV,1306-0037,sturgeon_pool
97407,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,12.77,191.3,mV,1306-0037,sturgeon_pool
97408,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,7.262,253.8,mV,1306-0037,sturgeon_pool
97409,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,10.931,228.4,mV,1306-0037,sturgeon_pool
97410,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,9.047,257.9,mV,1306-0037,sturgeon_pool
97411,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,13.633,185.1,mV,1306-0037,sturgeon_pool
97412,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,8.155,255.9,mV,1306-0037,sturgeon_pool
97413,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,12.779,193.1,mV,1306-0037,sturgeon_pool
97414,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.11,261.5,mV,1306-0037,sturgeon_pool
97415,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,13.937,106.3,mV,1306-0037,sturgeon_pool
97416,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.089,261.2,mV,1306-0037,sturgeon_pool
97417,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,11.027,260.1,mV,1306-0037,sturgeon_pool
97418,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,2.945,255,mV,1306-0037,sturgeon_pool
97419,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,2.984,255.1,mV,1306-0037,sturgeon_pool
97420,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,11.022,260.1,mV,1306-0037,sturgeon_pool
97421,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,7.026,257.1,mV,1306-0037,sturgeon_pool
97422,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,10.188,259.1,mV,1306-0037,sturgeon_pool
97423,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.958,240.2,mV,1306-0037,sturgeon_pool
97424,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,9.068,258.7,mV,1306-0037,sturgeon_pool
97425,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,11.01,260.1,mV,1306-0037,sturgeon_pool
97426,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,10.169,259.5,mV,1306-0037,sturgeon_pool
97427,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,4.026,255.3,mV,1306-0037,sturgeon_pool
97428,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,1.856,254.8,mV,1306-0037,sturgeon_pool
97429,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,7.012,257,mV,1306-0037,sturgeon_pool
97430,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,6.356,256.5,mV,1306-0037,sturgeon_pool
97431,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,13.671,161.7,mV,1306-0037,sturgeon_pool
97432,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,14.769,163.2,mV,1306-0037,sturgeon_pool
97433,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,12.529,162.4,mV,1306-0037,sturgeon_pool
97434,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,11.387,161.5,mV,1306-0037,sturgeon_pool
97435,OXIDATION REDUCTION POTENTIAL (ORP),9/3/2019,0.736,152.6,mV,1306-0037,sturgeon_pool
97436,OXIDATION REDUCTION POTENTIAL (ORP),9/7/2012,7.1,354,mV,1306-0037,sturgeon_pool
97437,OXIDATION REDUCTION POTENTIAL (ORP),6/18/2013,18.59,375,mV,1306-0037,sturgeon_pool
97438,OXIDATION REDUCTION POTENTIAL (ORP),8/13/2013,10,377,mV,1306-0037,sturgeon_pool
97439,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,5.05,365,mV,1306-0037,sturgeon_pool
97440,OXIDATION REDUCTION POTENTIAL (ORP),9/11/2013,14.94,368,mV,1306-0037,sturgeon_pool
97441,OXIDATION REDUCTION POTENTIAL (ORP),7/22/2019,14.3,133,mV,1306-0037,sturgeon_pool
97442,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,8.026,257.6,mV,1306-0037,sturgeon_pool
97443,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,13.838,135.7,mV,1306-0037,sturgeon_pool
97444,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,12.942,210.3,mV,1306-0037,sturgeon_pool
97445,OXIDATION REDUCTION POTENTIAL (ORP),8/12/2019,13.708,149.5,mV,1306-0037,sturgeon_pool
97127,PCT_SATURATION,7/22/2019,8.153,33.1,%,1306-0037,sturgeon_pool
97128,PCT_SATURATION,7/22/2019,11.857,2.4,%,1306-0037,sturgeon_pool
97129,PCT_SATURATION,8/12/2019,5.134,54.6,%,1306-0037,sturgeon_pool
