SAMPLE_EVENT_INFO_HISTORY_ID,EVENT_SMAS_ID,SITE_ID,Date,SEIH_YSI_METER_ID,PARAMETER_NAME,PCODE,RESULT,unit,QLFR_NOTE,VALIDATOR_QUAL,VALIDATOR_QUAL_REASON,VALIDATION_DATE
34904,13-ROND_T18-1.1_20020911,13-ROND_T18-1.1,9/11/2002,,TEMPERATURE,U00010,18.6,deg C,,,,
34905,13-ROND_T18-1.1_20020911,13-ROND_T18-1.1,9/11/2002,,CONDUCTANCE,U00094,177,uS/cm,,,,
34906,13-ROND_T18-1.1_20020911,13-ROND_T18-1.1,9/11/2002,,DISSOLVED_OXYGEN,U00300,8.2,mg/L,,,,
34907,13-ROND_T18-1.1_20020911,13-ROND_T18-1.1,9/11/2002,,PH,U00400,7.36,std units,,,,
34908,13-ROND_T37-0.8_20120913,13-ROND_T37-0.8,9/13/2012,,TEMPERATURE,U00010,18.1,deg C,,,,
34909,13-ROND_T37-0.8_20120913,13-ROND_T37-0.8,9/13/2012,,CONDUCTANCE,U00094,58,uS/cm,,,,
34910,13-ROND_T37-0.8_20120913,13-ROND_T37-0.8,9/13/2012,,PH,U00400,7.37,std units,,,,
34911,13-ROND_T6-1.9_20170705,13-ROND_T6-1.9,7/5/2017,,TEMPERATURE,U00010,19,deg C,,,,
34912,13-ROND_T6-1.9_20170705,13-ROND_T6-1.9,7/5/2017,,CONDUCTANCE,U00094,357,uS/cm,,,,
34913,13-ROND_T6-1.9_20170705,13-ROND_T6-1.9,7/5/2017,,DISSOLVED_OXYGEN,U00300,8.89,mg/L,,,,
34914,13-ROND_T6-1.9_20170705,13-ROND_T6-1.9,7/5/2017,,PH,U00400,7.7,std units,,,,
34915,13-ROND_T6-1.9_20170705,13-ROND_T6-1.9,7/5/2017,,PCT_SATURATION,U00301,95.5,%,,,,
34916,13-RUTG-1.5_20120913,13-RUTG-1.5,9/13/2012,,TEMPERATURE,U00010,19.47,deg C,,,,
34917,13-RUTG-1.5_20120913,13-RUTG-1.5,9/13/2012,,CONDUCTANCE,U00094,364,uS/cm,,,,
34918,13-RUTG-1.5_20120913,13-RUTG-1.5,9/13/2012,,DISSOLVED_OXYGEN,U00300,11.02,mg/L,,,,
34919,13-RUTG-1.5_20120913,13-RUTG-1.5,9/13/2012,,PCT_SATURATION,U00301,120.1,%,,,,
34920,13-RUTG-1.5_20180711,13-RUTG-1.5,7/11/2018,,TEMPERATURE,U00010,23.2,deg C,,,,
34921,13-RUTG-1.5_20180711,13-RUTG-1.5,7/11/2018,,CONDUCTANCE,U00094,638,uS/cm,,,,
34922,13-RUTG-1.5_20180711,13-RUTG-1.5,7/11/2018,,DISSOLVED_OXYGEN,U00300,8.1,mg/L,,,,
34923,13-RUTG-1.5_20180711,13-RUTG-1.5,7/11/2018,,PH,U00400,7.71,std units,,,,
34924,13-RUTG-1.5_20180711,13-RUTG-1.5,7/11/2018,,PCT_SATURATION,U00301,94,%,,,,
34925,13-RUTG-1.5_20180711,13-RUTG-1.5,7/11/2018,,SALINITY,U00480,0.31,ppt,,,,
34926,13-RUTG-1.5_20180724,13-RUTG-1.5,7/24/2018,,TEMPERATURE,U00010,16.3,deg C,,,,
34927,13-RUTG-1.5_20180724,13-RUTG-1.5,7/24/2018,,CONDUCTANCE,U00094,364.8,uS/cm,,,,
34928,13-RUTG-1.5_20180724,13-RUTG-1.5,7/24/2018,,DISSOLVED_OXYGEN,U00300,8.98,mg/L,,,,
34929,13-RUTG-1.5_20180724,13-RUTG-1.5,7/24/2018,,PH,U00400,8.01,std units,,,,
34930,13-RUTG-1.5_20180724,13-RUTG-1.5,7/24/2018,,PCT_SATURATION,U00301,91,%,,,,
34931,13-RUTG-1.5_20180724,13-RUTG-1.5,7/24/2018,,SALINITY,U00480,0.18,ppt,,,,
34932,13-RUTG-1.5_20180814,13-RUTG-1.5,8/14/2018,,TEMPERATURE,U00010,23,deg C,,,,
34933,13-RUTG-1.5_20180814,13-RUTG-1.5,8/14/2018,,CONDUCTANCE,U00094,1126,uS/cm,,,,
34934,13-RUTG-1.5_20180814,13-RUTG-1.5,8/14/2018,,DISSOLVED_OXYGEN,U00300,12.4,mg/L,,,,
34935,13-RUTG-1.5_20180814,13-RUTG-1.5,8/14/2018,,PH,U00400,8.27,std units,,,,
34936,13-RUTG-1.5_20180814,13-RUTG-1.5,8/14/2018,,PCT_SATURATION,U00301,147,%,,,,
34937,13-RUTG-1.5_20180814,13-RUTG-1.5,8/14/2018,,SALINITY,U00480,0.56,ppt,,,,
34938,13-RUTG-1.5_20180828,13-RUTG-1.5,8/28/2018,,TEMPERATURE,U00010,22,deg C,,,,
34939,13-RUTG-1.5_20180828,13-RUTG-1.5,8/28/2018,,CONDUCTANCE,U00094,383,uS/cm,,,,
34940,13-RUTG-1.5_20180828,13-RUTG-1.5,8/28/2018,,DISSOLVED_OXYGEN,U00300,7.9,mg/L,,,,
34941,13-RUTG-1.5_20180828,13-RUTG-1.5,8/28/2018,,PH,U00400,7.7,std units,,,,
34942,13-RUTG-1.5_20180828,13-RUTG-1.5,8/28/2018,,PCT_SATURATION,U00301,92,%,,,,
34943,13-RUTG-1.5_20180828,13-RUTG-1.5,8/28/2018,,SALINITY,U00480,0.18,ppt,,,,
34944,13-RUTG-1.5_20180905,13-RUTG-1.5,9/5/2018,,TEMPERATURE,U00010,20.6,deg C,,,,
34945,13-RUTG-1.5_20180905,13-RUTG-1.5,9/5/2018,,CONDUCTANCE,U00094,629,uS/cm,,,,
34946,13-RUTG-1.5_20180905,13-RUTG-1.5,9/5/2018,,DISSOLVED_OXYGEN,U00300,8.4,mg/L,,,,
34947,13-RUTG-1.5_20180905,13-RUTG-1.5,9/5/2018,,PH,U00400,7.42,std units,,,,
34948,13-RUTG-1.5_20180905,13-RUTG-1.5,9/5/2018,,PCT_SATURATION,U00301,94.8,%,,,,
34949,13-RUTG-1.5_20180905,13-RUTG-1.5,9/5/2018,,SALINITY,U00480,0.31,ppt,,,,
34950,13-RUTG-1.5_20181003,13-RUTG-1.5,10/3/2018,,TEMPERATURE,U00010,23.2,deg C,,,,
34951,13-RUTG-1.5_20181003,13-RUTG-1.5,10/3/2018,,CONDUCTANCE,U00094,896,uS/cm,,,,
34952,13-RUTG-1.5_20181003,13-RUTG-1.5,10/3/2018,,DISSOLVED_OXYGEN,U00300,10.35,mg/L,,,,
34953,13-RUTG-1.5_20181003,13-RUTG-1.5,10/3/2018,,PH,U00400,7.99,std units,,,,
34954,13-RUTG-1.5_20181003,13-RUTG-1.5,10/3/2018,,PCT_SATURATION,U00301,122.1,%,,,,
34955,13-RUTG-1.5_20181003,13-RUTG-1.5,10/3/2018,,SALINITY,U00480,0.44,ppt,,,,
34956,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,TEMPERATURE,U00010,22,deg C,,,,
34957,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,CONDUCTANCE,U00094,313.9,uS/cm,,,,
34958,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,DISSOLVED_OXYGEN,U00300,9.21,mg/L,,,,
34959,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,PH,U00400,7.96,std units,,,,
34960,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,PCT_SATURATION,U00301,105.3,%,,,,
34961,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,SALINITY,U00480,0.15,ppt,,,,
34962,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,Chl_ugL,U32316,2.29,ug/L,,,,
34963,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,Chl_RFU,U32315,0.61,RFU,,,,
34964,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,PC_ugL,U32319,0.01,ug/L,,,,
34965,13-RUTG-1.5_20190625,13-RUTG-1.5,6/25/2019,,PC_RFU,U32321,-0.01,RFU,,,,
34966,13-RUTG-1.5_20190724,13-RUTG-1.5,7/24/2019,,TEMPERATURE,U00010,20.8,deg C,,,,
34967,13-RUTG-1.5_20190724,13-RUTG-1.5,7/24/2019,,CONDUCTANCE,U00094,306.9,uS/cm,,,,
34968,13-RUTG-1.5_20190724,13-RUTG-1.5,7/24/2019,,DISSOLVED_OXYGEN,U00300,7.8,mg/L,,,,
34969,13-RUTG-1.5_20190724,13-RUTG-1.5,7/24/2019,,PH,U00400,7.73,std units,,,,
34970,13-RUTG-1.5_20190724,13-RUTG-1.5,7/24/2019,,PCT_SATURATION,U00301,80.2,%,,,,
34971,13-RUTG-1.5_20190724,13-RUTG-1.5,7/24/2019,,SALINITY,U00480,0.25,ppt,,,,
34972,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,TEMPERATURE,U00010,25.2,deg C,,,,
34973,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,CONDUCTANCE,U00094,452.7,uS/cm,,,,
34974,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,DISSOLVED_OXYGEN,U00300,9.96,mg/L,,,,
34975,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,PH,U00400,8.46,std units,,,,
34976,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,PCT_SATURATION,U00301,117.9,%,,,,
34977,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,SALINITY,U00480,0.22,ppt,,,,
34978,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,Chl_ugL,U32316,2.7,ug/L,,,,
34979,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,Chl_RFU,U32315,7.2,RFU,,,,
34980,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,PC_ugL,U32319,0.12,ug/L,,,,
34981,13-RUTG-1.5_20190808,13-RUTG-1.5,8/8/2019,,PC_RFU,U32321,0.12,RFU,,,,
34982,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,TEMPERATURE,U00010,20.3,deg C,,,,
34983,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,CONDUCTANCE,U00094,431.2,uS/cm,,,,
34984,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,DISSOLVED_OXYGEN,U00300,8.04,mg/L,,,,
34985,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,PH,U00400,7.87,std units,,,,
34986,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,PCT_SATURATION,U00301,89.1,%,,,,
34987,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,SALINITY,U00480,0.21,ppt,,,,
34988,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,Chl_ugL,U32316,1.25,ug/L,,,,
34989,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,Chl_RFU,U32315,0.33,RFU,,,,
34990,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,PC_ugL,U32319,0,ug/L,,,,
34991,13-RUTG-1.5_20190815,13-RUTG-1.5,8/15/2019,,PC_RFU,U32321,0,RFU,,,,
34992,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,TEMPERATURE,U00010,15.4,deg C,,,,
34993,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,CONDUCTANCE,U00094,509,uS/cm,,,,
34994,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,DISSOLVED_OXYGEN,U00300,8.77,mg/L,,,,
34995,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,PH,U00400,7.91,std units,,,,
34996,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,PCT_SATURATION,U00301,87.8,%,,,,
34997,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,SALINITY,U00480,0.25,ppt,,,,
34998,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,Chl_ugL,U32316,2.8,ug/L,,,,
34999,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,Chl_RFU,U32315,0.75,RFU,,,,
35000,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,PC_ugL,U32319,0.15,ug/L,,,,
35001,13-RUTG-1.5_20190918,13-RUTG-1.5,9/18/2019,,PC_RFU,U32321,0.11,RFU,,,,
35002,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,TEMPERATURE,U00010,10.6,deg C,,,,
35003,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,CONDUCTANCE,U00094,550,uS/cm,,,,
35004,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,DISSOLVED_OXYGEN,U00300,9.27,mg/L,,,,
35005,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,PH,U00400,7.85,std units,,,,
35006,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,PCT_SATURATION,U00301,83.4,%,,,,
35007,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,SALINITY,U00480,0.27,ppt,,,,
35008,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,Chl_ugL,U32316,0.8,ug/L,,,,
35009,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,Chl_RFU,U32315,0.19,RFU,,,,
35010,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,PC_ugL,U32319,0,ug/L,,,,
35011,13-RUTG-1.5_20191016,13-RUTG-1.5,10/16/2019,,PC_RFU,U32321,-0.05,RFU,,,,
35012,13-RUTG-3.7_20020909,13-RUTG-3.7,9/9/2002,,TEMPERATURE,U00010,22.7,deg C,,,,
35013,13-RUTG-3.7_20020909,13-RUTG-3.7,9/9/2002,,CONDUCTANCE,U00094,489,uS/cm,,,,
35014,13-RUTG-3.7_20020909,13-RUTG-3.7,9/9/2002,,DISSOLVED_OXYGEN,U00300,11.8,mg/L,,,,
35015,13-RUTG-3.7_20020909,13-RUTG-3.7,9/9/2002,,PH,U00400,8,std units,,,,
35016,13-SALT-1.9_19920724,13-SALT-1.9,7/24/1992,,TEMPERATURE,U00010,21.8,deg C,,,,
35017,13-SALT-1.9_19920724,13-SALT-1.9,7/24/1992,,CONDUCTANCE,U00094,2860,uS/cm,,,,
35018,13-SALT-1.9_19920724,13-SALT-1.9,7/24/1992,,DISSOLVED_OXYGEN,U00300,0.05,mg/L,,,,
35019,13-SALT-1.9_19920724,13-SALT-1.9,7/24/1992,,PH,U00400,9,std units,,,,
35020,13-SALT-1.9_20040726,13-SALT-1.9,7/26/2004,,TEMPERATURE,U00010,20.7,deg C,,,,
35021,13-SALT-1.9_20040726,13-SALT-1.9,7/26/2004,,CONDUCTANCE,U00094,1415,uS/cm,,,,
35022,13-SALT-1.9_20040726,13-SALT-1.9,7/26/2004,,DISSOLVED_OXYGEN,U00300,9.68,mg/L,,,,
35023,13-SALT-1.9_20040726,13-SALT-1.9,7/26/2004,,PH,U00400,8.09,std units,,,,
35024,13-SALT-2.2_20040726,13-SALT-2.2,7/26/2004,,TEMPERATURE,U00010,20.9,deg C,,,,
35025,13-SALT-2.2_20040726,13-SALT-2.2,7/26/2004,,CONDUCTANCE,U00094,1267,uS/cm,,,,
35026,13-SALT-2.2_20040726,13-SALT-2.2,7/26/2004,,DISSOLVED_OXYGEN,U00300,9.76,mg/L,,,,
35027,13-SALT-2.2_20040726,13-SALT-2.2,7/26/2004,,PH,U00400,8.39,std units,,,,
35028,13-SAW-1.4_19920826,13-SAW-1.4,8/26/1992,,TEMPERATURE,U00010,22.3,deg C,,,,
35029,13-SAW-1.4_19920826,13-SAW-1.4,8/26/1992,,CONDUCTANCE,U00094,681,uS/cm,,,,
35030,13-SAW-1.4_19920826,13-SAW-1.4,8/26/1992,,DISSOLVED_OXYGEN,U00300,17.5,mg/L,,,,
35031,13-SAW-1.4_19920826,13-SAW-1.4,8/26/1992,,PH,U00400,8.7,std units,,,,
35032,13-SAW-1.4_19970918,13-SAW-1.4,9/18/1997,,TEMPERATURE,U00010,20,deg C,,,,
35033,13-SAW-1.4_19970918,13-SAW-1.4,9/18/1997,,CONDUCTANCE,U00094,810,uS/cm,,,,
35034,13-SAW-1.4_19970918,13-SAW-1.4,9/18/1997,,DISSOLVED_OXYGEN,U00300,8.1,mg/L,,,,
35035,13-SAW-1.4_19970918,13-SAW-1.4,9/18/1997,,PH,U00400,7.7,std units,,,,
35036,13-SAW-1.4_19980909,13-SAW-1.4,9/9/1998,,TEMPERATURE,U00010,18.4,deg C,,,,
35037,13-SAW-1.4_19980909,13-SAW-1.4,9/9/1998,,CONDUCTANCE,U00094,376,uS/cm,,,,
35038,13-SAW-1.4_19980909,13-SAW-1.4,9/9/1998,,DISSOLVED_OXYGEN,U00300,8.5,mg/L,,,,
35039,13-SAW-1.4_19980909,13-SAW-1.4,9/9/1998,,PH,U00400,7.3,std units,,,,
35040,13-SAW-1.4_19990714,13-SAW-1.4,7/14/1999,,TEMPERATURE,U00010,20.6,deg C,,,,
35041,13-SAW-1.4_19990714,13-SAW-1.4,7/14/1999,,CONDUCTANCE,U00094,774,uS/cm,,,,
35042,13-SAW-1.4_19990714,13-SAW-1.4,7/14/1999,,DISSOLVED_OXYGEN,U00300,8.8,mg/L,,,,
35043,13-SAW-1.4_19990714,13-SAW-1.4,7/14/1999,,PH,U00400,7.7,std units,,,,
35044,13-SAW-1.4_19990714,13-SAW-1.4,7/14/1999,,SALINITY,U00480,0.38,ppt,,,,
35045,13-SAW-1.4_20020910,13-SAW-1.4,9/10/2002,,TEMPERATURE,U00010,20.6,deg C,,,,
35046,13-SAW-1.4_20020910,13-SAW-1.4,9/10/2002,,CONDUCTANCE,U00094,710,uS/cm,,,,
35047,13-SAW-1.4_20020910,13-SAW-1.4,9/10/2002,,DISSOLVED_OXYGEN,U00300,9.7,mg/L,,,,
35048,13-SAW-1.4_20020910,13-SAW-1.4,9/10/2002,,PH,U00400,6.4,std units,,,,
35049,13-SAW-1.4_20030826,13-SAW-1.4,8/26/2003,,TEMPERATURE,U00010,22.4,deg C,,,,
35050,13-SAW-1.4_20030826,13-SAW-1.4,8/26/2003,,CONDUCTANCE,U00094,573,uS/cm,,,,
35051,13-SAW-1.4_20030826,13-SAW-1.4,8/26/2003,,DISSOLVED_OXYGEN,U00300,15.1,mg/L,,,,
35052,13-SAW-1.4_20030826,13-SAW-1.4,8/26/2003,,PH,U00400,8.9,std units,,,,
35053,13-SAW-1.4_20070912,13-SAW-1.4,9/12/2007,,TEMPERATURE,U00010,20,deg C,,,,
35054,13-SAW-1.4_20070912,13-SAW-1.4,9/12/2007,,CONDUCTANCE,U00094,329,uS/cm,,,,
35055,13-SAW-1.4_20070912,13-SAW-1.4,9/12/2007,,DISSOLVED_OXYGEN,U00300,7.5,mg/L,,,,
35056,13-SAW-1.4_20070912,13-SAW-1.4,9/12/2007,,PH,U00400,7.5,std units,,,,
35057,13-SAW-1.4_20170725,13-SAW-1.4,7/25/2017,,TEMPERATURE,U00010,18.2,deg C,,,,
35058,13-SAW-1.4_20170725,13-SAW-1.4,7/25/2017,,CONDUCTANCE,U00094,744,uS/cm,,,,
35059,13-SAW-1.4_20170725,13-SAW-1.4,7/25/2017,,DISSOLVED_OXYGEN,U00300,8.92,mg/L,,,,
35060,13-SAW-1.4_20170725,13-SAW-1.4,7/25/2017,,PH,U00400,7.9,std units,,,,
35061,13-SAW-1.4_20170725,13-SAW-1.4,7/25/2017,,PCT_SATURATION,U00301,94.8,%,,,,
35062,13-SAW-4.5_19920826,13-SAW-4.5,8/26/1992,,TEMPERATURE,U00010,22.5,deg C,,,,
35063,13-SAW-4.5_19920826,13-SAW-4.5,8/26/1992,,CONDUCTANCE,U00094,689,uS/cm,,,,
35064,13-SAW-4.5_19920826,13-SAW-4.5,8/26/1992,,DISSOLVED_OXYGEN,U00300,7.2,mg/L,,,,
35065,13-SAW-4.5_19920826,13-SAW-4.5,8/26/1992,,PH,U00400,7.9,std units,,,,
35066,13-SAW-4.5_19990714,13-SAW-4.5,7/14/1999,,TEMPERATURE,U00010,20,deg C,,,,
35067,13-SAW-4.5_19990714,13-SAW-4.5,7/14/1999,,CONDUCTANCE,U00094,775,uS/cm,,,,
35068,13-SAW-4.5_19990714,13-SAW-4.5,7/14/1999,,DISSOLVED_OXYGEN,U00300,6.9,mg/L,,,,
35069,13-SAW-4.5_19990714,13-SAW-4.5,7/14/1999,,PH,U00400,7.7,std units,,,,
35070,13-SAW-4.5_19990714,13-SAW-4.5,7/14/1999,,SALINITY,U00480,0.4,ppt,,,,
35071,13-SAW-10.8_19920826,13-SAW-10.8,8/26/1992,,TEMPERATURE,U00010,20.6,deg C,,,,
35072,13-SAW-10.8_19920826,13-SAW-10.8,8/26/1992,,CONDUCTANCE,U00094,625,uS/cm,,,,
35073,13-SAW-10.8_19920826,13-SAW-10.8,8/26/1992,,DISSOLVED_OXYGEN,U00300,8.7,mg/L,,,,
35074,13-SAW-10.8_19920826,13-SAW-10.8,8/26/1992,,PH,U00400,7.8,std units,,,,
35075,13-SAW-18.4_19920826,13-SAW-18.4,8/26/1992,,TEMPERATURE,U00010,21.5,deg C,,,,
35076,13-SAW-18.4_19920826,13-SAW-18.4,8/26/1992,,CONDUCTANCE,U00094,503,uS/cm,,,,
35077,13-SAW-18.4_19920826,13-SAW-18.4,8/26/1992,,DISSOLVED_OXYGEN,U00300,8.1,mg/L,,,,
35078,13-SAW-18.4_19920826,13-SAW-18.4,8/26/1992,,PH,U00400,8,std units,,,,
35079,13-SAWK-0.1_19910917,13-SAWK-0.1,9/17/1991,,TEMPERATURE,U00010,19,deg C,,,,
35080,13-SAWK-0.1_19910917,13-SAWK-0.1,9/17/1991,,CONDUCTANCE,U00094,330,uS/cm,,,,
35081,13-SAWK-0.1_19910917,13-SAWK-0.1,9/17/1991,,DISSOLVED_OXYGEN,U00300,8.9,mg/L,,,,
35082,13-SAWK-0.1_19980929,13-SAWK-0.1,9/29/1998,,TEMPERATURE,U00010,16.8,deg C,,,,
35083,13-SAWK-0.1_19980929,13-SAWK-0.1,9/29/1998,,CONDUCTANCE,U00094,435,uS/cm,,,,
35084,13-SAWK-0.1_19980929,13-SAWK-0.1,9/29/1998,,DISSOLVED_OXYGEN,U00300,8.8,mg/L,,,,
35085,13-SAWK-0.1_19980929,13-SAWK-0.1,9/29/1998,,PH,U00400,8.1,std units,,,,
35086,13-SAWK-0.1_20070911,13-SAWK-0.1,9/11/2007,,TEMPERATURE,U00010,19.3,deg C,,,,
35087,13-SAWK-0.1_20070911,13-SAWK-0.1,9/11/2007,,CONDUCTANCE,U00094,180,uS/cm,,,,
35088,13-SAWK-0.1_20070911,13-SAWK-0.1,9/11/2007,,DISSOLVED_OXYGEN,U00300,8.9,mg/L,,,,
35089,13-SAWK-0.1_20070911,13-SAWK-0.1,9/11/2007,,PH,U00400,7.5,std units,,,,
35090,13-SDAK-0.1_20020918,13-SDAK-0.1,9/18/2002,,TEMPERATURE,U00010,14.3,deg C,,,,
35091,13-SDAK-0.1_20020918,13-SDAK-0.1,9/18/2002,,CONDUCTANCE,U00094,905,uS/cm,,,,
35092,13-SDAK-0.1_20020918,13-SDAK-0.1,9/18/2002,,DISSOLVED_OXYGEN,U00300,8.9,mg/L,,,,
35093,13-SDAK-0.1_20020918,13-SDAK-0.1,9/18/2002,,PH,U00400,7.3,std units,,,,
35094,13-SDBG-1.7_20020701,13-SDBG-1.7,7/1/2002,,TEMPERATURE,U00010,21.2,deg C,,,,
35095,13-SDBG-1.7_20020701,13-SDBG-1.7,7/1/2002,,CONDUCTANCE,U00094,170,uS/cm,,,,
35096,13-SDBG-1.7_20020701,13-SDBG-1.7,7/1/2002,,DISSOLVED_OXYGEN,U00300,8.3,mg/L,,,,
35097,13-SDBG-1.7_20020701,13-SDBG-1.7,7/1/2002,,PH,U00400,6.9,std units,,,,
35098,13-SDBG-1.7_20070911,13-SDBG-1.7,9/11/2007,,TEMPERATURE,U00010,20.3,deg C,,,,
35099,13-SDBG-1.7_20070911,13-SDBG-1.7,9/11/2007,,CONDUCTANCE,U00094,162,uS/cm,,,,
35100,13-SDBG-1.7_20070911,13-SDBG-1.7,9/11/2007,,DISSOLVED_OXYGEN,U00300,7.5,mg/L,,,,
35101,13-SDBG-1.7_20070911,13-SDBG-1.7,9/11/2007,,PH,U00400,7.3,std units,,,,
35102,13-SDBG-9.8_20190820,13-SDBG-9.8,8/20/2019,,TEMPERATURE,U00010,19.3,deg C,,,,
35103,13-SDBG-9.8_20190820,13-SDBG-9.8,8/20/2019,,CONDUCTANCE,U00094,166,uS/cm,,,,
35104,13-SDBG-9.8_20190820,13-SDBG-9.8,8/20/2019,,DISSOLVED_OXYGEN,U00300,9.2,mg/L,,,,
35105,13-SDBG-9.8_20190820,13-SDBG-9.8,8/20/2019,,PH,U00400,7.61,std units,,,,
35106,13-SDBG-9.8_20190820,13-SDBG-9.8,8/20/2019,,PCT_SATURATION,U00301,100,%,,,,
35107,13-SDBG-12.7_20120913,13-SDBG-12.7,9/13/2012,,TEMPERATURE,U00010,15,deg C,,,,
35108,13-SDBG-12.7_20120913,13-SDBG-12.7,9/13/2012,,CONDUCTANCE,U00094,206,uS/cm,,,,
35109,13-SDBG-12.7_20120913,13-SDBG-12.7,9/13/2012,,DISSOLVED_OXYGEN,U00300,10.3,mg/L,,,,
35110,13-SDBG-12.7_20120913,13-SDBG-12.7,9/13/2012,,PH,U00400,7.2,std units,,,,
35111,13-SDBG-12.7_20120913,13-SDBG-12.7,9/13/2012,,PCT_SATURATION,U00301,102,%,,,,
35112,13-SEEK-0.5_20070913,13-SEEK-0.5,9/13/2007,,TEMPERATURE,U00010,13.4,deg C,,,,
35113,13-SEEK-0.5_20070913,13-SEEK-0.5,9/13/2007,,CONDUCTANCE,U00094,210,uS/cm,,,,
35114,13-SEEK-0.5_20070913,13-SEEK-0.5,9/13/2007,,DISSOLVED_OXYGEN,U00300,7.5,mg/L,,,,
35115,13-SEEK-0.5_20070913,13-SEEK-0.5,9/13/2007,,PH,U00400,7.5,std units,,,,
35116,13-SEPH-0.9_20000706,13-SEPH-0.9,7/6/2000,,TEMPERATURE,U00010,17.6,deg C,,,,
35117,13-SEPH-0.9_20000706,13-SEPH-0.9,7/6/2000,,CONDUCTANCE,U00094,363,uS/cm,,,,
35118,13-SEPH-0.9_20000706,13-SEPH-0.9,7/6/2000,,DISSOLVED_OXYGEN,U00300,9.3,mg/L,,,,
35119,13-SEPH-0.9_20000706,13-SEPH-0.9,7/6/2000,,PH,U00400,8,std units,,,,
35120,13-SHAB-0.3_20170725,13-SHAB-0.3,7/25/2017,,TEMPERATURE,U00010,18.3,deg C,,,,
35121,13-SHAB-0.3_20170725,13-SHAB-0.3,7/25/2017,,CONDUCTANCE,U00094,315,uS/cm,,,,
35122,13-SHAB-0.3_20170725,13-SHAB-0.3,7/25/2017,,DISSOLVED_OXYGEN,U00300,8.8,mg/L,,,,
35123,13-SHAB-0.3_20170725,13-SHAB-0.3,7/25/2017,,PH,U00400,8,std units,,,,
35124,13-SHAB-0.3_20170725,13-SHAB-0.3,7/25/2017,,PCT_SATURATION,U00301,94,%,,,,
35125,13-SHEK-1.0_20070911,13-SHEK-1.0,9/11/2007,,TEMPERATURE,U00010,18,deg C,,,,
35126,13-SHEK-1.0_20070911,13-SHEK-1.0,9/11/2007,,CONDUCTANCE,U00094,515,uS/cm,,,,
35127,13-SHEK-1.0_20070911,13-SHEK-1.0,9/11/2007,,DISSOLVED_OXYGEN,U00300,7.8,mg/L,,,,
35128,13-SHEK-1.0_20070911,13-SHEK-1.0,9/11/2007,,PH,U00400,10,std units,,,,
